date,spx,dax,ftse,nikkei
2010-06-24,1073.69,6115.48,5100.2,9928.34
2010-06-25,1076.76,6070.6,5046.5,9737.48
2010-06-28,1074.57,6157.22,5071.7,9693.94
2010-06-29,1041.24,5952.03,4914.2,9570.67
2010-06-30,1030.71,5965.52,4916.9,9382.64
2010-07-01,1027.37,5857.43,4805.8,9191.6
2010-07-02,1022.58,5834.15,4838.1,9203.71
2010-07-05,1022.58,5816.2,4823.5,9266.78
2010-07-06,1028.06,5940.98,4965.0,9338.04
2010-07-07,1060.27,5992.86,5014.8,9279.65
2010-07-08,1070.25,6035.66,5105.5,9535.74
2010-07-09,1077.96,6065.24,5132.9,9585.32
2010-07-12,1078.75,6077.19,5167.0,9548.11
2010-07-13,1095.34,6191.13,5271.0,9537.23
2010-07-14,1095.17,6209.76,5253.5,9795.24
2010-07-15,1096.48,6149.36,5211.3,9685.53
2010-07-16,1064.88,6040.27,5158.9,9408.36
2010-07-19,1071.25,6009.11,5148.3,9408.36
2010-07-20,1083.48,5967.49,5139.5,9408.36
2010-07-21,1069.59,5990.38,5214.6,9278.83
2010-07-22,1093.67,6142.15,5313.8,9220.88
2010-07-23,1102.66,6166.34,5312.6,9430.96
2010-07-26,1115.01,6194.21,5351.1,9503.66
2010-07-27,1113.84,6207.31,5365.7,9496.85
2010-07-28,1106.13,6178.94,5319.7,9753.27
2010-07-29,1101.53,6134.7,5314.0,9696.02
2010-07-30,1101.6,6147.97,5258.0,9537.3
2010-08-02,1125.86,6292.13,5397.1,9570.31
2010-08-03,1120.46,6307.91,5396.5,9694.01
2010-08-04,1127.24,6331.33,5386.2,9489.34
2010-08-05,1125.81,6333.58,5365.8,9653.92
2010-08-06,1121.64,6259.63,5332.4,9642.12
2010-08-09,1127.79,6351.6,5410.5,9572.49
2010-08-10,1121.06,6286.25,5376.4,9551.05
2010-08-11,1089.47,6154.07,5245.2,9292.85
2010-08-12,1083.61,6135.17,5266.1,9212.59
2010-08-13,1079.25,6110.41,5275.4,9253.46
2010-08-16,1079.38,6110.57,5276.1,9196.67
2010-08-17,1092.54,6206.4,5350.6,9161.68
2010-08-18,1094.16,6186.31,5302.9,9240.54
2010-08-19,1075.63,6075.13,5211.3,9362.68
2010-08-20,1071.69,6005.16,5195.3,9179.38
2010-08-23,1067.36,6010.91,5234.8,9116.69
2010-08-24,1051.87,5935.44,5156.0,8995.14
2010-08-25,1055.33,5899.5,5109.4,8845.39
2010-08-26,1047.22,5912.58,5155.8,8906.48
2010-08-27,1064.59,5951.17,5201.6,8991.06
2010-08-30,1048.92,5912.41,5201.6,9149.26
2010-08-31,1049.33,5925.22,5225.2,8824.06
2010-09-01,1080.29,6083.9,5366.4,8927.02
2010-09-02,1090.1,6083.85,5371.0,9062.84
2010-09-03,1104.51,6134.62,5428.2,9114.13
2010-09-06,1104.51,6155.04,5439.2,9301.32
2010-09-07,1091.84,6117.89,5407.8,9226.0
2010-09-08,1098.87,6164.44,5429.7,9024.6
2010-09-09,1104.18,6221.52,5494.2,9098.39
2010-09-10,1109.55,6214.77,5501.6,9239.17
2010-09-13,1121.9,6261.68,5565.5,9321.82
2010-09-14,1121.1,6275.41,5567.4,9299.31
2010-09-15,1125.07,6261.87,5555.6,9299.31
2010-09-16,1124.66,6249.65,5540.1,9509.5
2010-09-17,1125.59,6209.76,5508.5,9626.09
2010-09-20,1142.71,6294.58,5602.5,9626.09
2010-09-21,1139.78,6275.98,5576.2,9602.11
2010-09-22,1134.28,6208.33,5551.9,9566.32
2010-09-23,1124.83,6184.71,5547.1,9566.32
2010-09-24,1148.67,6298.3,5598.5,9471.67
2010-09-27,1142.16,6278.89,5573.4,9603.14
2010-09-28,1147.7,6276.09,5578.4,9495.76
2010-09-29,1144.73,6246.92,5569.3,9559.38
2010-09-30,1141.2,6229.02,5548.6,9369.35
2010-10-01,1146.24,6211.34,5592.9,9404.23
2010-10-04,1137.03,6134.21,5556.0,9381.06
2010-10-05,1160.75,6215.83,5635.8,9518.76
2010-10-06,1159.97,6270.73,5681.4,9691.43
2010-10-07,1158.06,6276.25,5662.1,9684.81
2010-10-08,1165.15,6291.67,5657.6,9588.88
2010-10-11,1165.32,6309.51,5672.4,9588.88
2010-10-12,1169.77,6304.57,5661.6,9388.64
2010-10-13,1178.1,6434.52,5747.4,9403.51
2010-10-14,1173.81,6455.27,5727.2,9583.51
2010-10-15,1176.19,6492.3,5703.4,9500.25
2010-10-18,1184.71,6516.63,5742.5,9498.49
2010-10-19,1165.9,6490.69,5703.9,9539.45
2010-10-20,1178.17,6524.55,5728.9,9381.6
2010-10-21,1180.26,6611.01,5757.9,9376.48
2010-10-22,1183.08,6605.84,5741.4,9426.71
2010-10-25,1185.62,6639.21,5752.0,9401.16
2010-10-26,1185.64,6613.8,5707.3,9377.38
2010-10-27,1182.45,6568.0,5646.0,9387.03
2010-10-28,1183.78,6595.28,5677.9,9366.03
2010-10-29,1183.26,6601.37,5675.2,9202.45
2010-11-01,1184.38,6604.86,5694.6,9154.72
2010-11-02,1193.57,6654.31,5757.4,9159.98
2010-11-03,1197.96,6617.8,5749.0,9159.98
2010-11-04,1221.06,6734.69,5862.8,9358.78
2010-11-05,1225.85,6754.2,5875.4,9625.99
2010-11-08,1223.25,6750.5,5850.0,9732.92
2010-11-09,1213.4,6787.81,5875.2,9694.49
2010-11-10,1218.71,6719.84,5816.9,9830.52
2010-11-11,1213.54,6723.41,5815.2,9861.46
2010-11-12,1199.21,6734.61,5796.9,9724.81
2010-11-15,1197.75,6790.17,5820.4,9827.51
2010-11-16,1178.34,6663.24,5681.9,9797.1
2010-11-17,1178.59,6700.07,5692.6,9811.66
2010-11-18,1196.69,6832.11,5768.7,10013.63
2010-11-19,1199.73,6843.55,5732.8,10022.39
2010-11-22,1197.84,6822.05,5680.8,10115.19
2010-11-23,1180.73,6705.0,5581.3,10115.19
2010-11-24,1198.35,6823.8,5657.1,10030.11
2010-11-25,1198.35,6879.66,5698.9,10079.76
2010-11-26,1189.4,6848.98,5668.7,10039.56
2010-11-29,1187.76,6697.97,5551.0,10125.99
2010-11-30,1180.55,6688.49,5528.3,9937.04
2010-12-01,1206.07,6866.63,5642.5,9988.05
2010-12-02,1221.53,6957.61,5767.6,10168.52
2010-12-03,1224.71,6947.72,5745.3,10178.32
2010-12-06,1223.12,6954.38,5770.3,10167.23
2010-12-07,1223.75,7001.91,5808.5,10141.1
2010-12-08,1228.28,6975.87,5794.5,10232.33
2010-12-09,1233.0,6964.16,5808.0,10285.88
2010-12-10,1240.4,7006.17,5813.0,10211.95
2010-12-13,1240.46,7029.39,5860.8,10293.89
2010-12-14,1241.59,7027.4,5891.2,10316.77
2010-12-15,1235.23,7016.37,5882.2,10309.78
2010-12-16,1242.87,7024.4,5881.1,10311.29
2010-12-17,1243.91,6982.45,5871.8,10303.83
2010-12-20,1247.08,7018.6,5891.6,10216.41
2010-12-21,1254.6,7077.99,5951.8,10370.53
2010-12-22,1258.84,7067.92,5983.5,10346.48
2010-12-23,1256.77,7057.69,5996.1,10346.48
2010-12-24,1256.77,7057.69,6008.9,10279.19
2010-12-27,1257.54,6970.73,6008.9,10355.99
2010-12-28,1258.51,6972.1,6008.9,10292.63
2010-12-29,1259.78,6995.47,5996.4,10344.54
2010-12-30,1257.88,6914.19,5971.0,10228.92
2010-12-31,1257.64,6914.19,5899.9,10228.92
2011-01-03,1271.87,6989.74,5899.9,10228.92
2011-01-04,1270.2,6975.35,6013.9,10398.1
2011-01-05,1276.56,6939.82,6043.9,10380.77
2011-01-06,1273.85,6981.39,6019.5,10529.76
2011-01-07,1271.5,6947.84,5984.3,10541.04
2011-01-10,1269.75,6857.06,5956.3,10541.04
2011-01-11,1274.48,6941.57,6014.0,10510.68
2011-01-12,1285.96,7068.78,6050.7,10512.8
2011-01-13,1283.76,7075.11,6023.9,10589.76
2011-01-14,1293.24,7075.7,6002.1,10499.04
2011-01-17,1293.24,7078.06,5985.7,10502.86
2011-01-18,1295.02,7143.45,6056.4,10518.98
2011-01-19,1281.92,7082.76,5976.7,10557.1
2011-01-20,1280.26,7024.27,5867.9,10437.31
2011-01-21,1283.35,7062.42,5896.3,10274.52
2011-01-24,1290.84,7067.77,5943.9,10345.11
2011-01-25,1291.18,7059.01,5917.7,10464.42
2011-01-26,1296.63,7127.35,5969.2,10401.9
2011-01-27,1299.54,7155.58,5965.1,10478.66
2011-01-28,1276.34,7102.8,5881.4,10360.34
2011-01-31,1286.12,7077.48,5862.9,10237.92
2011-02-01,1307.59,7184.27,5957.8,10274.5
2011-02-02,1304.03,7183.67,6000.1,10457.36
2011-02-03,1307.1,7193.68,5983.3,10431.36
2011-02-04,1310.87,7216.21,5997.4,10543.52
2011-02-07,1319.05,7283.62,6051.0,10592.04
2011-02-08,1324.57,7323.24,6091.3,10635.98
2011-02-09,1320.88,7320.9,6052.3,10617.83
2011-02-10,1321.87,7340.28,6020.0,10605.65
2011-02-11,1329.15,7371.2,6062.9,10605.65
2011-02-14,1332.32,7396.63,6060.1,10725.54
2011-02-15,1328.01,7400.04,6037.1,10746.67
2011-02-16,1336.32,7414.3,6085.3,10808.29
2011-02-17,1340.43,7405.51,6087.4,10836.64
2011-02-18,1343.01,7426.81,6083.0,10842.8
2011-02-21,1343.01,7321.81,6014.8,10857.53
2011-02-22,1315.44,7318.35,5996.8,10664.7
2011-02-23,1307.4,7194.6,5923.5,10579.1
2011-02-24,1306.1,7130.5,5920.0,10452.71
2011-02-25,1319.88,7185.17,6001.2,10526.76
2011-02-28,1327.22,7272.32,5994.0,10624.09
2011-03-01,1306.33,7223.3,5935.8,10754.03
2011-03-02,1308.44,7181.12,5914.9,10492.38
2011-03-03,1330.97,7225.96,6005.1,10586.02
2011-03-04,1321.15,7178.9,5990.4,10693.66
2011-03-07,1310.13,7161.93,5973.8,10505.02
2011-03-08,1321.82,7164.75,5974.8,10525.19
2011-03-09,1320.02,7131.8,5937.3,10589.5
2011-03-10,1295.11,7063.09,5845.3,10434.38
2011-03-11,1304.28,6981.49,5828.7,10254.43
2011-03-14,1296.39,6866.63,5775.2,9620.49
2011-03-15,1281.87,6647.66,5695.3,8605.15
2011-03-16,1256.88,6513.84,5598.2,9093.72
2011-03-17,1273.72,6656.88,5696.1,8962.67
2011-03-18,1279.21,6664.4,5718.1,9206.75
2011-03-21,1298.38,6816.12,5786.1,9206.75
2011-03-22,1293.77,6780.97,5762.7,9608.32
2011-03-23,1297.54,6804.45,5795.9,9449.47
2011-03-24,1309.66,6933.58,5880.9,9435.01
2011-03-25,1313.8,6946.36,5900.8,9536.13
2011-03-28,1310.19,6938.63,5904.5,9478.53
2011-03-29,1319.44,6934.44,5932.2,9459.08
2011-03-30,1328.26,7057.15,5948.3,9708.79
2011-03-31,1325.83,7041.31,5908.8,9755.1
2011-04-01,1332.41,7179.81,6009.9,9708.39
2011-04-04,1332.87,7175.33,6017.0,9718.89
2011-04-05,1332.63,7175.31,6007.1,9615.55
2011-04-06,1335.54,7215.11,6041.1,9584.37
2011-04-07,1333.51,7178.78,6007.4,9590.93
2011-04-08,1328.17,7217.02,6055.8,9768.08
2011-04-11,1324.46,7204.86,6053.4,9719.7
2011-04-12,1314.16,7102.91,5964.5,9555.26
2011-04-13,1314.41,7177.97,6010.4,9641.18
2011-04-14,1314.52,7146.56,5963.8,9653.92
2011-04-15,1319.68,7178.29,5996.0,9591.52
2011-04-18,1305.14,7026.85,5870.1,9556.65
2011-04-19,1312.62,7039.31,5896.9,9441.03
2011-04-20,1330.36,7249.19,6022.3,9606.82
2011-04-21,1337.38,7295.49,6018.3,9685.77
2011-04-22,1337.38,7295.49,6018.3,9682.21
2011-04-25,1335.25,7295.49,6018.3,9671.96
2011-04-26,1347.24,7356.51,6069.4,9558.69
2011-04-27,1355.66,7404.95,6068.2,9691.84
2011-04-28,1360.48,7475.22,6069.9,9849.74
2011-04-29,1363.61,7514.46,6069.9,9849.74
2011-05-02,1361.22,7527.64,6069.9,10004.2
2011-05-03,1356.62,7500.7,6082.9,10004.2
2011-05-04,1347.32,7373.93,5984.1,10004.2
2011-05-05,1335.1,7376.96,5920.0,10004.2
2011-05-06,1340.2,7492.25,5976.8,9859.2
2011-05-09,1346.29,7410.52,5942.7,9794.38
2011-05-10,1357.16,7501.52,6018.9,9818.76
2011-05-11,1342.08,7495.05,5976.0,9864.26
2011-05-12,1348.65,7443.95,5945.0,9716.65
2011-05-13,1337.77,7403.31,5925.9,9648.77
2011-05-16,1329.47,7387.54,5923.7,9558.3
2011-05-17,1328.98,7256.65,5861.0,9567.02
2011-05-18,1340.68,7303.53,5923.5,9662.08
2011-05-19,1343.6,7358.23,5956.0,9620.82
2011-05-20,1333.27,7266.82,5948.5,9607.08
2011-05-23,1317.37,7121.52,5835.9,9460.63
2011-05-24,1316.28,7150.66,5858.4,9477.17
2011-05-25,1320.47,7170.94,5870.1,9422.88
2011-05-26,1325.69,7114.09,5881.0,9562.05
2011-05-27,1331.1,7163.47,5938.9,9521.94
2011-05-30,1331.1,7160.3,5938.9,9504.97
2011-05-31,1345.2,7293.69,5990.0,9693.73
2011-06-01,1314.55,7217.43,5928.6,9719.61
2011-06-02,1312.94,7074.12,5847.9,9555.04
2011-06-03,1300.16,7109.03,5855.0,9492.21
2011-06-06,1286.17,7084.57,5863.2,9380.35
2011-06-07,1284.94,7103.25,5864.7,9442.95
2011-06-08,1279.56,7060.23,5808.9,9449.46
2011-06-09,1289.0,7159.66,5856.3,9467.15
2011-06-10,1270.98,7069.9,5765.8,9514.44
2011-06-13,1271.83,7085.14,5773.5,9448.21
2011-06-14,1287.87,7204.79,5803.1,9547.79
2011-06-15,1265.42,7115.08,5742.6,9574.32
2011-06-16,1267.64,7110.2,5698.8,9411.28
2011-06-17,1271.5,7164.05,5714.9,9351.4
2011-06-20,1278.36,7150.21,5693.4,9354.32
2011-06-21,1295.52,7285.51,5775.3,9459.66
2011-06-22,1287.14,7278.19,5773.0,9629.43
2011-06-23,1283.5,7149.44,5674.4,9596.74
2011-06-24,1268.45,7121.38,5697.7,9678.71
2011-06-27,1280.1,7107.9,5722.3,9578.31
2011-06-28,1296.67,7170.43,5766.9,9648.98
2011-06-29,1307.41,7294.14,5856.0,9797.26
2011-06-30,1320.64,7376.24,5945.7,9816.09
2011-07-01,1339.67,7419.44,5989.8,9868.07
2011-07-04,1339.67,7442.96,6017.5,9965.09
2011-07-05,1337.88,7439.44,6024.0,9972.46
2011-07-06,1339.22,7431.19,6002.9,10082.48
2011-07-07,1353.22,7471.44,6054.6,10071.14
2011-07-08,1343.8,7402.73,5990.6,10137.73
2011-07-11,1319.49,7230.25,5929.2,10069.53
2011-07-12,1313.64,7174.14,5869.0,9925.92
2011-07-13,1317.72,7267.87,5906.4,9963.14
2011-07-14,1308.87,7214.74,5847.0,9936.12
2011-07-15,1316.14,7220.12,5843.7,9974.47
2011-07-18,1305.44,7107.92,5752.8,9974.47
2011-07-19,1326.73,7192.67,5790.0,9889.72
2011-07-20,1325.84,7221.36,5853.8,10005.9
2011-07-21,1343.8,7290.14,5899.9,10010.39
2011-07-22,1345.02,7326.39,5935.0,10132.11
2011-07-25,1337.43,7344.54,5925.3,10050.01
2011-07-26,1331.94,7349.45,5929.7,10097.72
2011-07-27,1304.89,7252.68,5856.6,10047.19
2011-07-28,1300.67,7190.06,5873.2,9901.35
2011-07-29,1292.28,7158.77,5815.2,9833.03
2011-08-01,1286.94,6953.98,5774.4,9965.01
2011-08-02,1254.05,6796.75,5718.4,9844.59
2011-08-03,1260.34,6640.59,5584.5,9637.14
2011-08-04,1200.07,6414.76,5393.1,9659.18
2011-08-05,1199.38,6236.16,5247.0,9299.88
2011-08-08,1119.46,5923.27,5069.0,9097.56
2011-08-09,1172.53,5917.08,5164.9,8944.48
2011-08-10,1120.76,5613.42,5007.2,9038.74
2011-08-11,1172.64,5797.66,5162.8,8981.94
2011-08-12,1178.81,5997.74,5320.0,8963.72
2011-08-15,1204.49,6022.24,5350.6,9086.41
2011-08-16,1192.76,5994.9,5357.6,9107.43
2011-08-17,1193.89,5948.94,5331.6,9057.26
2011-08-18,1140.65,5602.8,5092.2,8943.76
2011-08-19,1123.53,5480.0,5040.8,8719.24
2011-08-22,1123.82,5473.78,5095.3,8628.13
2011-08-23,1162.35,5532.38,5129.4,8733.01
2011-08-24,1177.6,5681.08,5205.9,8639.61
2011-08-25,1159.27,5584.14,5131.1,8772.36
2011-08-26,1176.8,5537.48,5129.9,8797.78
2011-08-29,1210.08,5670.07,5129.9,8851.35
2011-08-30,1212.92,5643.92,5268.7,8953.9
2011-08-31,1218.89,5784.85,5394.5,8955.2
2011-09-01,1204.42,5730.63,5418.7,9060.8
2011-09-02,1173.97,5538.33,5292.0,8950.74
2011-09-05,1173.97,5246.18,5102.6,8784.46
2011-09-06,1165.24,5193.97,5156.8,8590.57
2011-09-07,1198.62,5405.53,5318.6,8763.41
2011-09-08,1185.9,5408.46,5340.4,8793.12
2011-09-09,1154.23,5189.93,5214.7,8737.66
2011-09-12,1162.27,5072.33,5129.6,8535.67
2011-09-13,1172.87,5166.36,5174.3,8616.55
2011-09-14,1188.68,5340.19,5227.0,8518.57
2011-09-15,1209.11,5508.24,5337.5,8668.86
2011-09-16,1216.01,5573.51,5368.4,8864.16
2011-09-19,1204.09,5415.91,5259.6,8864.16
2011-09-20,1202.09,5571.68,5363.7,8721.24
2011-09-21,1166.76,5433.8,5288.4,8741.16
2011-09-22,1129.56,5164.21,5041.6,8560.26
2011-09-23,1136.43,5196.56,5066.8,8560.26
2011-09-26,1162.95,5345.56,5089.4,8374.13
2011-09-27,1175.38,5628.44,5294.1,8609.95
2011-09-28,1151.06,5578.42,5217.6,8615.65
2011-09-29,1160.4,5639.58,5196.8,8701.23
2011-09-30,1131.42,5502.02,5128.5,8700.29
2011-10-03,1099.23,5502.02,5075.5,8545.48
2011-10-04,1123.95,5216.71,4944.4,8456.12
2011-10-05,1144.03,5473.03,5102.2,8382.98
2011-10-06,1164.97,5645.25,5291.3,8522.02
2011-10-07,1155.46,5675.7,5303.4,8605.62
2011-10-10,1194.89,5847.29,5399.0,8605.62
2011-10-11,1195.54,5865.01,5395.7,8773.68
2011-10-12,1207.25,5994.47,5441.8,8738.9
2011-10-13,1203.66,5914.84,5403.4,8823.25
2011-10-14,1224.58,5967.2,5466.4,8747.96
2011-10-17,1200.86,5859.43,5436.7,8879.6
2011-10-18,1225.38,5877.41,5410.4,8741.91
2011-10-19,1209.88,5913.53,5450.5,8772.54
2011-10-20,1215.39,5766.48,5384.7,8682.15
2011-10-21,1238.25,5970.96,5488.7,8678.89
2011-10-24,1254.19,6055.27,5548.1,8843.98
2011-10-25,1229.05,6046.75,5525.5,8762.31
2011-10-26,1242.0,6016.07,5553.2,8748.47
2011-10-27,1284.59,6337.84,5713.8,8926.54
2011-10-28,1285.09,6346.19,5702.2,9050.47
2011-10-31,1253.3,6141.34,5544.2,8988.39
2011-11-01,1218.28,5834.51,5421.6,8835.52
2011-11-02,1237.9,5965.63,5484.1,8640.42
2011-11-03,1261.15,6133.18,5545.6,8640.42
2011-11-04,1253.23,5966.16,5527.2,8801.4
2011-11-07,1261.12,5928.68,5510.8,8767.09
2011-11-08,1275.92,5961.44,5567.3,8655.51
2011-11-09,1229.1,5829.54,5460.4,8755.44
2011-11-10,1239.7,5867.81,5444.8,8500.8
2011-11-11,1263.85,6057.03,5545.4,8514.47
2011-11-14,1251.78,5985.02,5519.0,8603.7
2011-11-15,1257.81,5933.14,5517.4,8541.93
2011-11-16,1236.91,5913.36,5509.0,8463.16
2011-11-17,1216.13,5850.17,5423.1,8479.63
2011-11-18,1215.65,5800.24,5362.9,8374.91
2011-11-21,1192.98,5606.0,5222.6,8348.27
2011-11-22,1188.04,5537.39,5206.8,8314.74
2011-11-23,1161.79,5457.77,5139.8,8314.74
2011-11-24,1161.79,5428.11,5127.6,8165.18
2011-11-25,1158.67,5492.87,5164.7,8160.01
2011-11-28,1192.55,5745.33,5312.8,8287.49
2011-11-29,1195.19,5799.91,5337.0,8477.82
2011-11-30,1246.96,6088.84,5505.4,8434.61
2011-12-01,1244.58,6035.88,5489.3,8597.38
2011-12-02,1244.28,6080.68,5552.3,8643.75
2011-12-05,1257.08,6106.09,5568.0,8695.98
2011-12-06,1258.47,6028.82,5568.7,8575.16
2011-12-07,1261.01,5994.73,5546.9,8722.17
2011-12-08,1234.35,5874.44,5483.8,8664.58
2011-12-09,1255.19,5986.71,5529.2,8536.46
2011-12-12,1236.47,5785.43,5427.9,8653.82
2011-12-13,1225.73,5774.26,5490.2,8552.81
2011-12-14,1211.82,5675.14,5366.8,8519.13
2011-12-15,1215.75,5730.62,5400.9,8377.37
2011-12-16,1219.66,5701.78,5387.3,8401.72
2011-12-19,1205.35,5670.71,5365.0,8296.12
2011-12-20,1241.3,5847.03,5419.6,8336.48
2011-12-21,1243.72,5791.53,5389.7,8459.98
2011-12-22,1254.0,5852.18,5457.0,8395.16
2011-12-23,1265.33,5878.93,5512.7,8395.16
2011-12-26,1265.33,5878.93,5512.7,8479.34
2011-12-27,1265.43,5889.76,5512.7,8440.56
2011-12-28,1249.64,5771.27,5507.4,8423.62
2011-12-29,1263.02,5848.78,5566.8,8398.89
2011-12-30,1257.6,5898.35,5572.3,8455.35
2012-01-02,1257.6,6075.52,5572.3,8455.35
2012-01-03,1277.06,6166.57,5699.9,8455.35
2012-01-04,1277.3,6111.55,5668.5,8560.11
2012-01-05,1281.06,6095.99,5624.3,8488.71
2012-01-06,1277.81,6057.92,5649.7,8390.35
2012-01-09,1280.7,6017.23,5612.3,8390.35
2012-01-10,1292.08,6162.98,5696.7,8422.26
2012-01-11,1292.48,6152.34,5670.8,8447.88
2012-01-12,1295.5,6179.21,5662.4,8385.59
2012-01-13,1289.09,6143.08,5636.6,8500.02
2012-01-16,1289.09,6220.01,5657.4,8378.36
2012-01-17,1293.67,6332.93,5694.0,8466.4
2012-01-18,1308.04,6354.57,5702.4,8550.58
2012-01-19,1314.5,6416.26,5741.2,8639.68
2012-01-20,1315.38,6404.39,5728.6,8766.36
2012-01-23,1316.0,6436.62,5782.6,8765.9
2012-01-24,1314.65,6419.22,5751.9,8785.33
2012-01-25,1326.06,6421.85,5723.0,8883.69
2012-01-26,1318.43,6539.85,5795.2,8849.47
2012-01-27,1316.33,6511.98,5733.5,8841.22
2012-01-30,1313.01,6444.45,5671.1,8793.05
2012-01-31,1312.41,6458.91,5681.6,8802.51
2012-02-01,1324.09,6616.64,5790.7,8809.79
2012-02-02,1325.54,6655.63,5796.1,8876.82
2012-02-03,1344.9,6766.67,5901.1,8831.93
2012-02-06,1344.33,6764.83,5892.2,8929.2
2012-02-07,1347.05,6754.2,5890.3,8917.52
2012-02-08,1349.96,6748.76,5875.9,9015.59
2012-02-09,1351.95,6788.8,5895.5,9002.24
2012-02-10,1342.64,6692.96,5852.4,8947.17
2012-02-13,1351.77,6738.47,5905.7,8999.18
2012-02-14,1350.5,6728.19,5899.9,9052.07
2012-02-15,1343.23,6757.94,5892.2,9260.34
2012-02-16,1358.04,6751.96,5885.4,9238.1
2012-02-17,1361.23,6848.03,5905.1,9384.17
2012-02-20,1361.23,6948.25,5945.3,9485.09
2012-02-21,1362.21,6908.18,5928.2,9463.02
2012-02-22,1357.66,6843.87,5916.6,9554.0
2012-02-23,1363.46,6809.46,5937.9,9595.57
2012-02-24,1365.74,6864.43,5935.1,9647.38
2012-02-27,1367.59,6849.6,5915.6,9633.93
2012-02-28,1372.18,6887.63,5927.9,9722.52
2012-02-29,1365.68,6856.08,5871.5,9723.24
2012-03-01,1374.09,6941.77,5931.3,9707.37
2012-03-02,1369.63,6921.37,5911.1,9777.03
2012-03-05,1364.33,6866.46,5874.8,9698.59
2012-03-06,1343.36,6633.11,5765.8,9637.63
2012-03-07,1352.63,6671.11,5791.4,9576.06
2012-03-08,1365.91,6834.54,5859.7,9768.96
2012-03-09,1370.87,6880.21,5887.5,9929.74
2012-03-12,1371.09,6901.35,5892.8,9889.86
2012-03-13,1395.95,6995.91,5955.9,9899.08
2012-03-14,1394.28,7079.42,5945.4,10050.52
2012-03-15,1402.6,7144.45,5940.7,10123.28
2012-03-16,1404.17,7157.82,5965.6,10129.83
2012-03-19,1409.75,7154.22,5961.1,10141.99
2012-03-20,1405.52,7054.94,5891.4,10141.99
2012-03-21,1402.89,7071.32,5892.0,10086.49
2012-03-22,1392.78,6981.26,5845.7,10127.08
2012-03-23,1397.11,6995.62,5854.9,10011.47
2012-03-26,1416.51,7079.23,5902.7,10018.24
2012-03-27,1412.52,7078.9,5869.6,10255.15
2012-03-28,1405.54,6998.8,5809.0,10182.57
2012-03-29,1403.28,6875.15,5742.0,10114.79
2012-03-30,1408.47,6946.83,5768.5,10083.56
2012-04-02,1419.04,7056.65,5874.9,10109.87
2012-04-03,1413.38,6982.28,5838.3,10050.39
2012-04-04,1398.96,6784.06,5703.8,9819.99
2012-04-05,1398.08,6775.26,5723.7,9767.61
2012-04-06,1398.08,6775.26,5723.7,9688.45
2012-04-09,1382.2,6775.26,5723.7,9546.26
2012-04-10,1358.59,6606.43,5595.6,9538.02
2012-04-11,1368.71,6674.73,5634.7,9458.74
2012-04-12,1387.57,6743.24,5710.5,9524.79
2012-04-13,1370.26,6583.9,5651.8,9637.99
2012-04-16,1369.57,6625.19,5666.3,9470.64
2012-04-17,1390.78,6801.0,5767.0,9464.71
2012-04-18,1385.14,6732.03,5745.3,9667.26
2012-04-19,1376.92,6671.22,5744.6,9588.38
2012-04-20,1378.53,6750.12,5772.2,9561.36
2012-04-23,1366.94,6523.0,5665.6,9542.17
2012-04-24,1371.97,6590.41,5709.5,9468.04
2012-04-25,1390.69,6704.5,5718.9,9561.01
2012-04-26,1399.98,6739.9,5748.7,9561.83
2012-04-27,1403.36,6801.32,5777.1,9520.89
2012-04-30,1397.91,6761.19,5737.8,9520.89
2012-05-01,1405.82,6761.19,5812.2,9350.95
2012-05-02,1402.31,6710.77,5758.1,9380.25
2012-05-03,1391.57,6694.44,5766.6,9380.25
2012-05-04,1369.1,6561.47,5655.1,9380.25
2012-05-07,1369.58,6569.48,5655.1,9119.14
2012-05-08,1363.72,6444.74,5554.6,9181.65
2012-05-09,1354.58,6475.31,5530.1,9045.06
2012-05-10,1357.99,6518.0,5544.0,9009.65
2012-05-11,1353.39,6579.93,5575.5,8953.31
2012-05-14,1338.35,6451.97,5465.5,8973.84
2012-05-15,1330.66,6401.06,5437.6,8900.74
2012-05-16,1324.8,6384.26,5405.3,8801.17
2012-05-17,1304.86,6308.96,5338.4,8876.59
2012-05-18,1295.22,6271.22,5267.6,8611.31
2012-05-21,1315.99,6331.04,5304.5,8633.89
2012-05-22,1316.63,6435.6,5403.3,8729.29
2012-05-23,1318.86,6285.75,5266.4,8556.6
2012-05-24,1320.68,6315.89,5350.1,8563.38
2012-05-25,1317.82,6339.94,5351.5,8580.39
2012-05-28,1317.82,6323.19,5351.5,8593.15
2012-05-29,1332.42,6396.84,5391.1,8657.08
2012-05-30,1313.32,6280.8,5297.3,8633.19
2012-05-31,1310.33,6264.38,5320.9,8542.73
2012-06-01,1278.04,6050.29,5260.2,8440.25
2012-06-04,1278.18,5978.23,5260.2,8295.63
2012-06-05,1285.5,5969.4,5260.2,8382.0
2012-06-06,1315.13,6093.99,5384.1,8533.53
2012-06-07,1314.99,6144.22,5447.8,8639.72
2012-06-08,1325.66,6130.82,5435.1,8459.26
2012-06-11,1308.93,6141.05,5432.4,8624.9
2012-06-12,1324.18,6161.24,5473.7,8536.72
2012-06-13,1314.88,6152.49,5483.8,8587.84
2012-06-14,1329.1,6138.61,5467.1,8568.89
2012-06-15,1342.84,6229.41,5478.8,8569.32
